Age,Credit_Score,Education_Level,Employment_Status,Has_Dependents,Income,Loan_Purpose,Loan_Value,Married,Prior_Default,Sex,Wtd_Ave_Debt_Interest,Total_Debt,Defaulted
51.6,705.0,1,Full-Time,N,34622.0,Mortgage,1678,Single,N,Male,0.0911,1699,N
37.9,676.0,2,Part-Time,Y,51619.0,Credit Card,15454,Married,N,Female,0.1048,15525,Y
22.3,754.0,0,Full-Time,N,39036.0,Auto,4419,Married,N,Male,0.0945,4442,N
32.7,797.0,1,Full-Time,N,52257.0,Auto,5461,Married,N,Male,0.059,5469,N
30.8,704.0,2,Part-Time,N,58347.0,Credit Card,10553,Single,N,Male,0.128,10598,N
41.9,713.0,3,Full-Time,Y,99379.0,Credit Card,17777,Married,N,Male,0.1361,17892,N
34.6,653.0,2,Part-Time,Y,47702.0,Auto,1820,Married,Y,Male,0.103,1916,Y
47.1,678.0,3,Part-Time,Y,125303.0,Business,31401,Married,N,Male,0.1444,31594,N
26.9,731.0,1,Full-Time,N,59222.0,Credit Card,7014,Single,N,Male,0.1225,7045,N
28.1,754.0,3,Full-Time,N,58017.0,Credit Card,19522,Single,N,Male,0.0811,19547,N
44.1,752.0,2,Full-Time,Y,,Auto,15050,Married,N,Female,0.1088,15050,N
31.4,726.0,2,Full-Time,N,50285.0,Credit Card,7585,Single,N,Male,0.1242,7623,N
35.3,648.0,2,Part-Time,Y,77060.0,Business,10095,Married,N,Female,0.1134,10268,Y
36.4,717.0,2,Full-Time,Y,51820.0,Business,8324,Married,N,Female,0.0797,8351,N
41.4,,2,Full-Time,Y,57632.0,Auto,12953,Married,N,Female,0.1094,13012,N
62.0,719.0,2,Full-Time,Y,114919.0,Credit Card,30374,Single,N,Female,0.1371,30462,N
37.9,727.0,2,Full-Time,N,90671.0,Credit Card,9865,Single,N,Non-Binary,0.1327,9930,N
31.4,725.0,1,Full-Time,Y,28493.0,Auto,1867,Married,N,Male,0.0962,1885,N
48.1,704.0,2,Full-Time,Y,96319.0,Credit Card,13915,Married,N,Male,0.1369,14023,N
35.6,831.0,2,Full-Time,Y,48922.0,Medical,6222,Married,N,Male,0.0613,6223,N
36.1,731.0,1,Full-Time,N,58035.0,Credit Card,11451,Married,N,Female,0.1144,11490,N
41.4,720.0,2,Full-Time,N,93717.0,Mortgage,18444,Single,N,Female,0.1186,18512,N
42.5,752.0,2,Full-Time,N,82892.0,Mortgage,13742,Single,N,Male,0.1106,13773,N
42.8,654.0,2,Part-Time,Y,103052.0,Credit Card,32921,Married,Y,Female,0.1817,33077,Y
41.6,729.0,2,Full-Time,N,89052.0,Mortgage,13481,Married,N,Female,0.1208,13537,N
56.1,505.0,2,Full-Tme,Y,437967.0,Auto,364445,Married,N,Mail,0.1394,364611,N
43.8,732.0,4,Full-Time,N,74348.0,Credit Card,11608,Single,N,Female,0.1075,11697,N
30.6,712.0,2,Full-Time,N,71884.0,Credit Card,29453,Single,N,Female,0.1229,29509,N
56.3,609.0,2,Part-Time,Y,123621.0,Credit Card,30564,Married,Y,Female,0.1932,30931,Y
29.1,700.0,0,Full-Time,N,39774.0,Auto,2847,Married,N,Female,0.0994,2882,N
35.3,751.0,2,Full-Time,Y,82454.0,Credit Card,16316,Married,N,Female,0.1074,16387,N
25.2,688.0,2,Full-Time,Y,46867.0,Credit Card,3734,Married,N,Female,0.095,3788,N
45.8,703.0,2,Part-Time,N,107649.0,Credit Card,26653,Single,N,Female,0.1316,26796,Y
43.9,691.0,2,Full-Time,N,55358.0,Credit Card,5516,Single,N,Female,0.1181,5577,N
21.6,744.0,2,Full-Time,Y,59629.0,,6400,Married,N,Male,0.109,6431,N
45.5,706.0,2,Full-Time,N,101518.0,Business,22672,Single,N,Male,0.128,22769,N
32.9,745.0,2,Full-Time,Y,63388.0,Auto,4821,Married,N,Male,0.1013,4852,N
32.4,740.0,2,Full-Time,Y,55212.0,Mortgage,5792,Single,N,Male,0.1245,5810,N
55.5,713.0,2,Full-Time,N,89684.0,Business,10455,Single,N,Male,0.1447,10490,N
44.1,758.0,2,Full-Time,N,48366.0,Medical,38598,Married,N,Female,0.097,38600,N
23.6,998.0,2,Full-Tme,Y,202385.0,Mortgarage,98302,Married,N,Mail,0.0559,98262,N
45.7,696.0,2,Full-Time,N,90871.0,Mortgage,31378,Single,N,Female,0.1518,31428,N
23.8,805.0,2,Full-Time,N,35609.0,Credit Card,3297,Single,N,Male,0.0598,3299,N
30.7,737.0,2,Full-Time,N,72795.0,Credit Card,12717,Married,N,Non-Binary,0.1258,12739,N
64.9,633.0,2,Full-Time,N,160264.0,Credit Card,115579,Single,N,Male,0.1818,115893,Y
41.4,703.0,3,Full-Time,N,101854.0,Auto,26973,Married,N,Male,0.1254,27122,N
61.3,684.0,2,Full-Time,N,173680.0,Credit Card,27148,Single,N,Female,0.143,27479,Y
46.2,634.0,2,Part-Time,N,142314.0,Auto,85063,Married,Y,Male,0.1762,85376,Y
44.3,660.0,3,Part-Time,N,155012.0,Credit Card,43251,Single,Y,Male,0.1604,43620,Y
27.7,743.0,0,Full-Time,Y,24954.0,Medical,872,Married,N,Female,0.0583,881,N
28.8,748.0,2,Full-Time,N,37106.0,Medical,1514,Single,N,Female,0.094,1523,N
38.6,632.0,2,Unemployed,Y,110285.0,Auto,27974,Married,Y,Female,0.1794,28278,Y
39.8,685.0,2,Full-Time,N,56014.0,Credit Card,4706,Single,N,Male,0.1007,4777,N
23.2,762.0,0,Full-Time,N,37021.0,Mortgage,9457,Single,N,Female,0.0838,9463,N
25.5,590.0,2,Part-Time,N,80209.0,Business,12223,Married,Y,Non-Binary,0.1715,12486,Y
50.6,646.0,2,Part-Time,Y,113529.0,Credit Card,61865,Married,Y,Female,0.1762,62077,Y
43.5,440.0,2,Full-Time,N,,Credit Crad,6155,Married,N,Mail,0.1707,6155,Y
43.1,662.0,3,Part-Time,Y,75868.0,Credit Card,10936,Married,Y,Female,0.159,11075,Y
36.7,692.0,2,Full-Time,N,59600.0,Auto,8525,Single,N,Male,0.0977,8595,N
27.2,708.0,2,Full-Time,Y,70860.0,Business,9540,Married,N,Female,0.111,9594,N
47.7,612.0,3,Part-Time,N,121634.0,Business,25150,Married,Y,Female,0.1722,25474,Y
39.9,704.0,2,Full-Time,Y,,Business,54503,Married,N,Female,0.1329,54503,N
51.0,617.0,2,Part-Time,N,186219.0,Auto,38145,Single,Y,Non-Binary,0.1997,38582,Y
29.2,721.0,2,Full-Time,Y,55574.0,Business,8647,Single,N,Female,0.1068,8679,N
20.9,771.0,1,Full-Time,Y,43897.0,Medical,2312,Married,N,Non-Binary,0.0709,2326,N
42.4,736.0,3,Full-Time,Y,90901.0,Mortgage,17352,Married,N,Non-Binary,0.1091,17396,N
35.1,718.0,2,Full-Time,Y,67562.0,Auto,9586,Married,N,Non-Binary,0.1161,9623,N
31.1,758.0,2,Full-Time,N,49285.0,Mortgage,4129,Single,N,Non-Binary,0.0797,4144,N
40.7,713.0,3,Full-Time,N,127518.0,Credit Card,45530,Single,N,Female,0.1396,45693,Y
28.2,642.0,2,Part-Time,N,66008.0,Credit Card,15685,Single,Y,Female,0.1309,15857,Y
18.2,812.0,0,Full-Time,Y,22948.0,Credit Card,2370,Married,N,Female,0.0455,2370,N
25.1,691.0,0,Full-Time,N,51501.0,Credit Card,29176,Married,N,Female,0.1088,29222,N
30.8,682.0,3,Full-Time,Y,64532.0,Business,7912,Married,N,Non-Binary,0.1162,7973,N
40.9,683.0,3,Part-Time,Y,101181.0,Business,20475,Married,Y,Male,0.1473,20689,Y
36.3,676.0,2,Full-Time,Y,76655.0,Credit Card,34668,Married,N,Male,0.1501,34742,N
37.2,693.0,1,Full-Time,N,38954.0,Credit Card,7283,Single,N,Female,0.1036,7318,N
32.3,711.0,2,Full-Time,Y,49339.0,Credit Card,5112,Married,N,Female,0.0723,5187,N
49.2,683.0,2,Part-Time,N,115330.0,Auto,25271,Single,N,Female,0.1592,25448,Y
32.4,772.0,3,Full-Time,Y,65030.0,Credit Card,8458,Married,N,Male,0.1069,8487,N
21.5,707.0,0,Full-Time,N,31559.0,Credit Card,797,Single,N,Male,0.0777,805,N
25.4,801.0,0,Full-Time,N,38713.0,Mortgage,2548,Married,N,Male,0.0587,2558,N
29.6,764.0,2,Full-Time,N,33523.0,Credit Card,1798,Single,N,Male,0.052,1810,N
48.3,733.0,2,Full-Time,Y,62814.0,Medical,9864,Married,N,Female,0.1263,9876,N
41.7,656.0,2,Full-Time,N,74464.0,Credit Card,19962,Single,N,Female,0.1488,20036,N
27.2,701.0,2,Part-Time,N,97295.0,Business,71944,Single,Y,Female,0.1377,72097,Y
26.3,754.0,2,Full-Time,N,43178.0,Auto,3542,Single,N,Male,0.0926,3557,N
42.3,715.0,2,Full-Time,N,100616.0,Credit Card,6073,Single,N,Male,0.1313,6195,N
55.5,659.0,3,Part-Time,N,253049.0,Credit Card,102452,Single,Y,Female,0.1786,103031,Y
33.7,786.0,2,Full-Time,N,98946.0,Medical,31328,Single,N,Female,0.104,31358,N
30.7,733.0,1,Full-Time,Y,60569.0,Business,7704,Married,N,Non-Binary,0.0879,7762,N
34.6,721.0,2,Full-Time,N,74858.0,Auto,11768,Single,N,Non-Binary,0.1112,11860,N
33.6,739.0,1,Full-Time,N,57886.0,Mortgage,14408,Single,N,Female,0.1155,14444,N
41.1,770.0,0,Full-Time,Y,40672.0,Medical,2812,,N,Male,0.0681,2819,N
49.6,687.0,2,Part-Time,N,85600.0,Credit Card,32973,Single,N,Female,0.1465,33068,Y
33.6,696.0,3,Part-Time,Y,84650.0,Auto,27229,Married,N,Female,0.1226,27325,Y
39.0,726.0,1,Full-Time,N,56152.0,Medical,1892,Single,N,Male,0.1027,1911,N
54.4,653.0,2,Part-Time,Y,136787.0,Auto,18710,Single,N,Male,0.1558,18965,N
28.9,686.0,2,Full-Time,N,79895.0,Auto,15957,Single,N,Female,0.1315,16045,N
45.5,700.0,2,Full-Time,N,66885.0,Auto,6710,Married,N,Male,0.1219,6773,N
42.9,643.0,2,Part-Time,N,,Business,48926,Single,Y,Male,0.1672,48926,Y
44.7,761.0,1,Full-Time,N,47310.0,Medical,8729,Single,N,Male,0.0989,8737,N
52.3,597.0,2,Part-Time,Y,183243.0,Business,104091,Single,Y,Male,0.1717,104687,Y
55.0,627.0,2,Part-Time,N,191304.0,Credit Card,84172,Single,Y,Female,0.1745,84669,Y
52.5,668.0,2,Part-Time,N,127476.0,Business,26000,Single,Y,Male,0.1759,26250,Y
29.3,704.0,0,Full-Time,N,38155.0,Credit Card,8152,Single,N,Male,0.088,8180,N
42.4,690.0,2,Full-Time,N,158792.0,Credit Card,93295,Single,N,Female,0.1458,93507,N
35.7,783.0,2,Full-Time,N,50601.0,Medical,8961,Married,N,Male,0.0958,8970,N
40.2,725.0,2,Full-Time,Y,60993.0,Credit Card,27157,Married,N,Male,0.1132,27197,N
45.3,637.0,2,Part-Time,Y,94315.0,Credit Card,42697,Married,Y,Female,0.1559,42924,Y
43.6,669.0,2,Full-Time,N,90357.0,Credit Card,35923,Single,N,Female,0.1582,36024,N
4.0,751.0,2,Full-Time,N,54629.0,Credit Card,6267,Single,N,Female,0.1012,6294,N
57.5,703.0,2,Full-Time,N,127259.0,Credit Card,30770,Single,N,Female,0.1226,30915,N
30.5,732.0,2,Full-Time,N,65496.0,Auto,7292,Single,N,Male,0.1083,7335,N
22.5,837.0,2,Full-Time,N,14823.0,Auto,2263,Married,N,Non-Binary,0.0295,2263,N
26.2,725.0,2,Part-Time,Y,77537.0,Credit Card,10220,Married,Y,Female,0.1063,10361,Y
25.0,744.0,2,Full-Time,Y,66843.0,Credit Card,12063,Single,N,Male,0.135,12111,N
51.6,685.0,2,Full-Time,N,92895.0,Credit Card,30203,Single,N,Male,0.1351,30367,Y
34.8,667.0,2,Full-Time,N,50147.0,Mortgage,2514,Single,N,Male,0.1266,2566,N
32.6,700.0,3,Part-Time,N,90849.0,Credit Card,13205,Single,N,Female,0.1124,13342,Y
38.2,714.0,3,Full-Time,Y,194520.0,Credit Card,113514,Married,N,Male,0.1656,113712,N
38.5,727.0,2,Full-Time,Y,103964.0,Credit Card,21616,Single,N,Female,0.1399,21675,N
22.2,761.0,0,Full-Time,Y,49549.0,Mortgage,6629,Married,N,Male,0.119,6636,N
28.7,758.0,2,Full-Time,N,76203.0,Credit Card,15097,Single,N,Female,0.0922,15139,N
27.5,671.0,2,Part-Time,N,69476.0,Business,10619,Single,Y,Male,0.1245,10710,Y
44.2,701.0,3,Full-Time,N,92709.0,Business,39537,Single,N,Female,0.1276,39610,N
53.0,684.0,3,Part-Time,N,147350.0,Auto,17370,Single,N,Male,0.1845,17639,Y
43.7,702.0,2,Part-Time,N,129171.0,Auto,31701,Married,N,Female,0.1578,31841,N
36.6,676.0,2,Part-Time,N,64623.0,Credit Card,3340,Married,N,Male,0.119,3430,Y
28.5,739.0,2,Full-Time,N,44324.0,Mortgage,1964,Single,N,Male,0.0953,1982,N
25.2,811.0,2,Full-Time,N,32336.0,Medical,2928,Married,N,Female,0.0583,2928,N
29.5,683.0,2,Part-Time,Y,63896.0,Business,11839,Married,Y,Male,0.136,11947,Y
33.7,773.0,2,Full-Time,N,89331.0,Medical,7980,Single,N,Male,0.11,7992,N
28.4,666.0,2,Full-Time,N,78907.0,Credit Card,37980,Single,N,Non-Binary,0.1331,38108,Y
73.2,684.0,2,Full-Time,N,257074.0,Credit Card,475826,Single,N,Male,0.1673,476146,N
48.6,727.0,2,Full-Time,N,69302.0,Medical,23533,Single,N,Male,0.1322,23547,N
25.5,719.0,2,Part-Time,N,80310.0,Credit Card,6450,Single,N,Non-Binary,0.1111,6554,Y
23.9,775.0,2,Full-Time,Y,55037.0,Auto,11813,Married,N,Female,0.1039,11830,N
44.8,651.0,2,Full-Time,Y,70994.0,Credit Card,19152,Married,N,Female,0.1146,19280,N
41.5,704.0,2,Full-Time,N,86017.0,Credit Card,53272,Single,N,Male,0.1234,53371,N
45.1,711.0,2,Full-Time,N,93306.0,Business,20023,Single,N,Male,0.1338,20099,N
40.1,747.0,2,Full-Time,Y,68834.0,Mortgage,9476,Married,N,Female,0.127,9507,N
31.9,743.0,2,Full-Time,Y,60419.0,Mortgage,5475,Single,N,Male,0.0847,5503,N
37.1,690.0,2,Full-Time,N,86733.0,Credit Card,24824,Single,N,Male,0.1391,24916,N
30.5,790.0,0,Full-Time,Y,28780.0,Medical,911,Single,N,Female,0.0656,912,N
43.5,692.0,2,Full-Time,Y,154788.0,Auto,55106,Married,N,Male,0.1639,55263,N
26.5,816.0,1,Full-Time,Y,45831.0,Medical,5461,Married,N,Female,0.0812,5463,N
36.3,700.0,1,Full-Time,N,41357.0,Credit Card,4105,Married,N,Male,0.0779,4141,N
40.3,679.0,2,Full-Time,N,77511.0,Credit Card,12016,Married,N,Female,0.1397,12133,Y
45.9,725.0,2,Full-Time,N,93389.0,Credit Card,27036,Single,N,Female,0.0998,27128,N
18.7,1168.0,2,Full-Tme,N,520891.0,Auto,1329501,Single,N,Femalee,0.1042,1329693,N
28.0,728.0,0,Full-Time,N,39743.0,Mortgage,3791,Single,N,Non-Binary,0.1042,3810,N
43.4,760.0,2,Full-Time,N,62692.0,Mortgage,11397,Single,N,Male,0.0985,11426,N
29.5,777.0,3,Full-Time,Y,38664.0,Credit Card,7325,Married,N,Female,0.0685,7327,N
38.3,689.0,3,Full-Time,Y,136087.0,Credit Card,38891,Married,N,Male,0.1537,39101,Y
40.7,747.0,0,Full-Time,N,45467.0,Auto,4754,Single,N,Female,0.0924,4762,N
39.1,716.0,2,Full-Time,N,52795.0,Business,4460,Single,N,Female,0.1073,4483,N
41.9,656.0,2,Part-Time,N,82267.0,Auto,13535,Single,N,Female,0.1596,13649,Y
22.9,756.0,2,Full-Time,Y,87196.0,Auto,34214,Married,N,Female,0.1164,34279,N
33.8,756.0,2,Full-Time,N,89484.0,Credit Card,20818,Married,N,Male,0.1125,20868,N
42.4,681.0,2,Full-Time,N,66421.0,Auto,7500,Single,N,Male,0.1392,7583,Y
46.4,630.0,2,Unemployed,Y,126781.0,Auto,38576,Married,Y,Female,0.1862,38835,Y
39.9,731.0,2,Full-Time,N,91687.0,Mortgage,10928,Single,N,Male,0.1174,10988,N
21.1,767.0,0,Full-Time,Y,38580.0,Medical,7591,Married,N,Male,0.066,7603,N
24.4,767.0,1,Full-Time,N,46819.0,Mortgage,1534,Married,N,Female,0.097,1546,N
28.6,731.0,2,Full-Time,N,88581.0,Credit Card,15693,Single,N,Male,0.1208,15794,Y
25.2,,1,Full-Time,Y,28139.0,Mortgage,3800,Married,N,Female,0.0461,3810,N
39.2,652.0,2,Part-Time,N,85370.0,Credit Card,24779,Single,Y,Male,0.1351,24963,Y
46.2,613.0,2,Unemployed,N,139769.0,Auto,50791,Single,Y,Male,0.1705,51170,Y
26.5,757.0,1,Full-Time,Y,31477.0,Auto,4161,Married,N,Non-Binary,0.0688,4174,N
37.9,710.0,2,Part-Time,Y,86840.0,Credit Card,9049,Married,N,Female,0.1362,9136,N
46.8,728.0,2,Full-Time,N,136444.0,Auto,46542,Married,N,Female,0.1203,46708,N
38.3,692.0,2,Part-Time,N,103258.0,Auto,21324,Single,Y,Male,0.1783,21457,Y
44.8,626.0,2,Part-Time,Y,185716.0,Credit Card,169002,Married,Y,Non-Binary,0.1873,169499,Y
19.9,799.0,2,Full-Time,Y,32051.0,Mortgage,1644,Married,N,Male,0.0623,1646,N
31.7,751.0,2,Full-Time,N,53153.0,Mortgage,7345,Single,N,Female,0.0848,7357,N
57.1,702.0,2,Full-Time,N,139987.0,Business,31353,Single,N,Female,0.1513,31478,N
41.4,732.0,2,Part-Time,Y,142778.0,Credit Card,36694,Married,N,Male,0.1523,36825,N
36.7,739.0,1,Full-Time,Y,63050.0,Auto,4770,Single,N,Male,0.1009,4805,N
45.9,649.0,2,Part-Time,N,81215.0,Credit Card,8574,Single,Y,Male,0.1595,8735,Y
34.6,764.0,0,Full-Time,Y,46156.0,Medical,4473,Single,N,Male,0.1071,4484,N
41.7,730.0,3,Full-Time,N,55710.0,Credit Card,9621,Single,N,Female,0.1146,9644,N
35.1,760.0,1,Full-Time,N,34313.0,Mortgage,2826,Single,N,Female,0.0719,2829,N
27.1,688.0,1,Part-Time,Y,62565.0,Business,5088,Married,Y,Female,0.1167,5202,Y
34.8,714.0,2,Full-Time,Y,58530.0,Credit Card,4796,Married,N,Female,0.1099,4852,N
37.0,636.0,3,Part-Time,N,81478.0,Credit Card,7966,Single,Y,Male,0.1408,8160,Y
42.0,762.0,2,Full-Time,N,80820.0,Credit Card,6532,Married,N,Male,0.1049,6544,N
53.6,698.0,2,Full-Time,Y,74817.0,Credit Card,42541,Single,N,Male,0.1312,42596,N
33.6,708.0,1,Full-Time,N,68424.0,Auto,8427,Single,N,Female,0.1254,8481,N
29.2,813.0,2,Full-Time,N,49293.0,Mortgage,8504,Single,N,Female,0.0938,8505,N
30.4,694.0,2,Part-Time,N,50197.0,Auto,6047,Single,N,Female,0.1099,6111,N
63.4,712.0,2,Full-Time,N,211294.0,Credit Card,415199,Single,N,Female,0.1855,415424,N
39.8,689.0,2,Full-Time,Y,91894.0,Business,15199,Married,N,Female,0.1219,15257,N
23.6,738.0,1,Full-Time,Y,24977.0,Mortgage,624,Married,N,Male,0.0714,628,N
45.6,693.0,2,Full-Time,N,208656.0,Credit Card,148027,Single,N,Female,0.1874,148322,N
47.6,705.0,3,Full-Time,N,72755.0,Credit Card,10587,Married,N,Female,0.1513,10640,N
43.9,707.0,2,Full-Time,Y,60121.0,Mortgage,4698,Married,N,Non-Binary,0.1246,4722,N
28.0,700.0,2,Full-Time,N,67444.0,Credit Card,5913,Single,N,Male,0.1144,5992,N
38.6,739.0,2,Full-Time,N,76756.0,Mortgage,12961,Single,N,Female,0.1279,12982,N
35.6,682.0,1,Full-Time,N,51447.0,Credit Card,8999,Single,N,Female,0.1016,9066,N
50.0,682.0,2,Part-Time,N,132806.0,Business,8818,Single,Y,Female,0.146,9073,Y
45.9,661.0,2,Part-Time,N,188132.0,Auto,166350,Single,Y,Female,0.1621,166792,Y
40.3,643.0,3,Part-Time,Y,143468.0,Credit Card,82332,Single,Y,Male,0.1667,82605,Y
25.7,686.0,1,Part-Time,N,43794.0,Credit Card,3452,Single,N,Female,0.0865,3510,N
24.4,745.0,2,Full-Time,N,55455.0,Auto,7073,Single,N,Male,0.0894,7112,N
35.5,719.0,2,Full-Time,N,52805.0,Credit Card,4740,Single,N,Male,0.1262,4781,N
35.4,654.0,2,Part-Time,Y,87567.0,Business,13802,Married,N,Male,0.1339,13957,Y
35.9,733.0,2,Full-Time,N,72037.0,Business,15049,Single,N,Male,0.1105,15091,N
41.0,657.0,3,Part-Time,Y,121287.0,Auto,45601,Married,Y,Female,0.1881,45836,Y
46.3,662.0,2,Part-Time,N,121038.0,Credit Card,17580,Single,N,Non-Binary,0.153,17732,N
23.6,760.0,0,Full-Time,Y,26995.0,Business,2550,Married,N,Male,0.0651,2559,N
32.0,715.0,2,Full-Time,Y,54892.0,Mortgage,1506,Married,N,Female,0.0905,1530,N
46.8,660.0,3,Part-Time,Y,254790.0,Credit Card,383016,Married,Y,Female,0.2152,383524,Y
46.5,742.0,2,Full-Time,N,139065.0,Auto,34809,Single,N,Non-Binary,0.1302,34893,N
21.3,778.0,3,Full-Time,Y,70461.0,Mortgage,4965,Married,N,Female,0.1138,4985,N
42.1,700.0,2,Part-Time,N,108670.0,Auto,53141,Single,Y,Female,0.1434,53322,Y
45.2,700.0,2,Full-Time,N,76876.0,Business,12410,Married,N,Male,0.1435,12476,N
31.2,682.0,2,Part-Time,N,76433.0,Credit Card,16357,Single,N,Male,0.1351,16468,Y
44.5,646.0,3,Part-Time,Y,127515.0,Auto,19511,Married,N,Female,0.1598,19777,Y
34.0,725.0,1,Full-Time,Y,43493.0,Credit Card,5107,Married,N,Male,0.1092,5133,N
35.6,754.0,1,Full-Time,N,41087.0,Medical,1857,Single,N,Female,0.0656,1866,N
44.7,660.0,2,Full-Time,N,76087.0,Auto,5789,Single,N,Male,0.1417,5892,Y
26.8,687.0,3,Part-Time,N,52718.0,Credit Card,2501,Single,Y,Male,0.1275,2566,Y
42.9,680.0,2,Full-Time,N,56029.0,Auto,9417,Single,N,Female,0.1246,9488,N
51.0,709.0,2,Full-Time,N,144636.0,Credit Card,48115,Single,N,Male,0.1781,48231,N
40.9,701.0,2,Full-Time,N,96185.0,Credit Card,25904,Married,N,Female,0.1409,26007,N
46.1,647.0,2,Part-Time,Y,155053.0,Credit Card,16828,Single,N,Female,0.1605,17268,Y
25.1,698.0,2,Full-Time,Y,96017.0,Credit Card,95880,Married,N,Male,0.1512,95953,N
36.4,654.0,3,Part-Time,Y,113982.0,Auto,20787,Married,Y,Male,0.1878,20951,Y
31.7,737.0,2,Full-Time,N,106905.0,Mortgage,11428,Single,N,Female,0.1159,11514,N
41.7,663.0,2,Full-Time,Y,70321.0,Credit Card,18296,Single,N,Male,0.1275,18407,N
37.3,697.0,2,Full-Time,Y,33111.0,Auto,2741,Single,N,Female,0.0902,2756,N
44.5,677.0,2,Part-Time,N,88721.0,Business,12594,Single,Y,Male,0.1319,12790,Y
62.2,579.0,2,Part-Time,Y,226564.0,Credit Card,123194,Single,N,Female,0.2305,123850,Y
38.6,687.0,2,Full-Time,N,61401.0,Auto,4147,Single,N,Male,0.1074,4197,N
52.7,642.0,2,Part-Time,Y,64356.0,Credit Card,10768,Single,Y,Male,0.1499,10893,Y
33.1,729.0,3,Full-Time,N,93240.0,Credit Card,12171,Single,N,Male,0.1533,12210,N
27.2,717.0,1,Full-Time,N,30050.0,Auto,1445,Married,N,Male,0.0937,1469,N
22.2,727.0,1,Full-Time,N,34299.0,Credit Card,2941,Single,N,Male,0.0975,2956,N
37.8,717.0,3,Full-Time,Y,92339.0,Credit Card,25579,Married,N,Male,0.1501,25688,Y
28.6,752.0,2,Full-Time,N,54903.0,Medical,4823,Single,N,Male,0.0841,4834,N
23.9,682.0,2,Part-Time,N,55779.0,Credit Card,10267,Married,N,Male,0.1193,10319,N
31.1,744.0,1,Full-Time,N,52234.0,Medical,1910,Married,N,Female,0.0915,1930,N
37.4,740.0,2,Full-Time,Y,61624.0,Mortgage,9873,Married,N,Male,0.1094,9890,N
38.8,766.0,0,Full-Time,Y,44304.0,Business,2355,Married,N,Male,0.0969,2369,N
34.7,793.0,2,Full-Time,N,81047.0,Medical,5912,Single,N,Female,0.1197,5923,N
41.0,683.0,2,Full-Time,N,79772.0,Auto,15909,Single,N,Male,0.1477,16019,Y
42.9,697.0,2,Full-Time,N,92119.0,Mortgage,61098,Single,N,Male,0.1438,61149,N
51.6,705.0,3,Full-Time,Y,178858.0,Mortgage,156751,Married,N,Female,0.1405,156960,N
23.5,756.0,1,Full-Time,Y,44134.0,Mortgage,5648,Married,N,Male,0.0691,5659,N
32.8,695.0,2,Part-Time,Y,107942.0,Auto,37284,Married,Y,Male,0.1436,37430,Y
30.1,731.0,0,Full-Time,Y,35208.0,Mortgage,1363,Married,N,Non-Binary,0.0843,1371,N
38.8,687.0,2,Full-Time,N,108705.0,Auto,16543,Single,N,Female,0.1413,16712,Y
34.3,692.0,2,Part-Time,Y,66288.0,Business,25046,Married,Y,Male,0.1506,25130,Y
39.3,648.0,2,Part-Time,N,76165.0,Auto,6381,Single,Y,Male,0.1451,6494,Y
35.9,716.0,3,Full-Time,N,135082.0,Credit Card,47442,Single,N,Male,0.1101,47647,N
27.2,709.0,1,Full-Time,N,53398.0,Auto,4562,Single,N,Female,0.1055,4604,N
27.4,816.0,0,Full-Time,N,35389.0,Medical,1377,Single,N,Female,0.0702,1378,N
36.5,763.0,2,Full-Time,N,56089.0,Mortgage,6606,Married,N,Female,0.0773,6626,N
37.8,749.0,2,Full-Time,N,37113.0,Medical,3168,Single,N,Female,0.091,3178,N
31.5,806.0,2,Full-Time,N,43605.0,Mortgage,2472,Single,N,Female,0.0964,2472,N
40.3,695.0,3,Part-Time,Y,124876.0,Credit Card,42103,Married,N,Male,0.1604,42254,Y
29.7,752.0,2,Full-Time,N,116286.0,Credit Card,29748,Single,N,Female,0.1526,29786,N
36.3,678.0,3,Full-Time,Y,75302.0,Credit Card,12475,Married,N,Male,0.1165,12594,N
25.7,729.0,2,Full-Time,N,87295.0,Auto,22861,Single,N,Female,0.1269,22918,N
47.4,650.0,3,Part-Time,Y,162887.0,Auto,106127,Married,Y,Male,0.1678,106516,Y
23.9,772.0,4,Full-Time,N,66267.0,Mortgage,16247,Married,N,Male,0.0892,16256,N
33.2,645.0,2,Part-Time,N,154985.0,Credit Card,38432,Single,Y,Male,0.1591,38878,Y
38.6,613.0,2,Part-Time,Y,136395.0,Business,42787,Married,Y,Male,0.1677,43215,Y
39.6,768.0,2,Full-Time,N,140483.0,Business,19735,Single,N,Male,0.1313,19758,N
27.7,791.0,1,Full-Time,N,21691.0,Medical,3387,Single,N,Female,0.0935,3388,N
49.1,728.0,2,Full-Time,N,57438.0,Mortgage,5938,Single,N,Non-Binary,0.1012,5970,N
29.4,789.0,3,Full-Time,N,81747.0,Medical,90214,Married,N,Female,0.1012,90232,N
31.4,766.0,3,Full-Time,Y,28240.0,Mortgage,1914,Married,N,Female,0.0539,1920,N
42.2,734.0,2,Full-Time,N,160141.0,Credit Card,35902,Single,N,Female,0.1545,36018,N
38.9,682.0,2,Part-Time,N,66512.0,Credit Card,19465,Single,N,Male,0.1472,19531,N
40.1,674.0,2,Full-Time,N,82702.0,Credit Card,21886,Single,N,Male,0.1344,21995,N
29.1,715.0,2,Full-Time,N,52813.0,Auto,5857,Single,N,Non-Binary,0.0959,5924,N
51.3,698.0,2,Full-Time,Y,203042.0,Auto,152535,Married,N,Female,0.1598,152831,Y
